original_message,summary,카테고리,감성,전체 감성
"lg 스탠바이미 스피커 인생1등 인기 후기 Top5 위 ■ 엘지전자 <b>스탠바이미 고</b>(GO) 휴대용 소형 포터블 티비, 68cm, 27LX5QKNA, 스탠드형, 고객직접설치  상품가격  ↓ 935,000원 ↓ 3% 할인 ↓ 899,000원... ","인기, 휴대용, 할인","인기, 휴대용, 할인","인기: 긍정, 휴대용: 긍정, 할인: 긍정",긍정
좋은 <b>스탠바이미 고</b> 저도 작년 여름에 가족들과 휴가때 사용해보니 좋더라구요 노래방 마이크... LG 스탠바이미 Go FHD (68 cm) 27인치 | 27LX5QKNA | LG전자 (lge.co.kr) https://www.lge.co.kr/tvs/27lx5qkna 모든문의사항... ,"좋은 제품, 휴가 사용, 노래방 마이크","제품, 사용, 기능","제품: 긍정, 사용: 긍정, 기능: 긍정",긍정
스탠바이미 Go 매력에 퐁-당. 스탠마이미 Go에 있는 힐링테마- 따뜻한 벽난로를 재생해 봤는데... [출처] LG | [작성자] 하루미 #LG전자 #LG스탠바이미Go #스탠바이미Go #<b>스탠바이미고</b> #캠핑템 #캠핑용품 #킴팽티비... ,"매력, 힐링테마, 따뜻한 벽난로, 캠핑용품","매력, 힐링테마, 벽난로, 캠핑용품","매력: 긍정, 힐링테마: 긍정, 벽난로: 긍정, 캠핑용품: 긍정",긍정
가겠습니다 #LG스탠바이미GO #LG<b>스탠바이미고</b> #<b>스탠바이미고</b> #LG프립모임 #LG여가챌린지 #혼펜요가 #요가혼펜 #스탠바이미요가 #스탠바이미go요가 #스탠바이미프립 #<b>스탠바이미고</b>프립 #프립 #프립혼펜 #혼펜... ,"LG스탠바이미GO, 요가, 프립, 혼펜","제품, 요가, 프립, 혼펜","제품: 긍정, 요가: 긍정, 프립: 긍정, 혼펜: 긍정",긍정
엘지스텐<b>바이미고</b> 제품입니다. 처음에는 무슨 상자에서 모니터가 나와라고 생각했지만 생각해보니... 스피커 장비 세팅이 생각보다 어렵고 골치아프다면 <b>스탠바이미</b>만 잘 사용하면 제대로 된 음악을 즐기고... ,"스피커 세팅 어려움, 스탠바이미 사용 편리","스피커 세팅, 사용 편리","스피커 세팅: 부정, 사용 편리: 긍정",중립
덕분에 삶의 활력이 생겼다 사실 집에서 볼땐 스탠드형이 좋지만 캠핑이나 카라반여행을 자주다니는... 덕에 맛있다 진짜 집에 하나씩 둬야되는 꿀템 #lg<b>스탠바이미고</b> #내돈내산 #캠핑템 #인생템 #스탠바이미go,"삶의 활력, 스탠드형, 캠핑, 카라반여행, 맛있다, 꿀템, 스탠바이미고, 인생템","삶의 활력, 스탠드형, 캠핑, 카라반여행, 맛있다, 꿀템, 스탠바이미고, 인생템","삶의 활력: 긍정, 스탠드형: 긍정, 캠핑: 긍정, 카라반여행: 긍정, 맛있다: 긍정, 꿀템: 긍정, 스탠바이미고: 긍정, 인생템: 긍정",긍정
그리고 모니터로서의 스탠바이 고는 어느 정도 품질을 보여줄까요? 스탠바이미 게이밍 go로 변신 자!... 조금 더 간편하게 스탠바이미 2세대 <b>스탠바이미 고</b> 그래서 오늘은 이런 커다란 PC 본체는 물론... ,"스탠바이미 고, 품질, 간편함","품질, 간편함","품질: 긍정, 간편함: 긍정",긍정
영덕수산 <b>스탠바이미고</b> 모니터멍 불멍하던 아이템! ~나두 스탠바이미 갖고싶다~ 쿠팡으로 사면 내일온다고 한다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그리고 나혼산에 나온 탄도항에서 차로 20분 거리에 있는 맛집... ,"스탠바이미, 빠른 배송, 맛집","제품, 배송, 위치","제품: 긍정, 배송: 긍정, 위치: 긍정",긍정
"참고로 LG <b>스탠바이미</b>는 나를 위한 프라이빗 스크린을 모토로, 무빙휠 달린 <b>스탠</b>딩 거치대에 27인치 터치 스크린을 얹은 제품이예요. 덕분에 27인치 디스플레이를 실내 어디든 자유롭게 옮겨다니며 활용할 수... ","프라이빗 스크린, 무빙휠, 스탠딩 거치대, 27인치 터치 스크린, 자유로운 이동","프라이빗 스크린, 무빙휠, 스탠딩 거치대, 27인치 터치 스크린, 자유로운 이동","프라이빗 스크린: 긍정, 무빙휠: 긍정, 스탠딩 거치대: 긍정, 27인치 터치 스크린: 긍정, 자유로운 이동: 긍정",긍정
"27ART10AKPL <b>스탠바이미고</b> 호환 인기 후기 Top4 위 ■ [베스트판매모델]LG전자 LED TV 스탠바이미 스탠드형 27ART10AKPL LG기사님 친절설치 정품판매  상품가격  ↓ 999,000원 ↓ 13% 할인 ↓ 860,400원 로켓배송... ","호환 인기, 친절 설치, 할인, 로켓배송","호환, 설치, 가격, 배송","호환: 긍정, 설치: 긍정, 가격: 긍정, 배송: 긍정",긍정
"스텐<b>바이미 고</b> 저는 나름 쉽게 구매하게 됐어요. 그것도 아주아주 저렴하게 ^_^* 정가였음 아직도 못사고 있었을텐데.. 스텐<b>바이미</b> 1 때부터 가지고 싶었는데, 신상으로 나온 <b>스탠바이미</b> GO는 저에게 딱 맞는... ","저렴한 가격, 만족","가격, 구매","가격: 긍정, 구매: 긍정",긍정
스마트 영어 학습기 브랜드 ‘하프스터디’가 LG전자의 ‘<b>스탠바이미 고</b>(Go)’ 무료 증정 이벤트를... 만큼 빠르게 서두르시기를 바란다”고 전했다. ▼ 스탠바이미 Go 영상 보기 ▼ ▽ 무료상담신청하기 ▽,"무료 증정 이벤트, 빠른 신청","이벤트, 신청","이벤트: 긍정, 신청: 긍정",긍정
"바로, 스텐<b>바이미</b> 허리베개입니다 ㅎㅎ <b>스탠바이미</b> 허리베개 구매하기 전에... 이 제품으로... 다만,, 아무리 메모리폼이어도, 시간이 지나면서 쿠션감이 떨어지는 것으로 알 <b>고</b> 있는데... 과연...... ","스탠바이미 허리베개, 메모리폼, 쿠션감 저하","제품, 소재, 내구성","제품: 긍정, 소재: 긍정, 내구성: 부정",중립
"삼탠바이미 SET 이동식 tv 거치대 스탠바이미, 24인치, CX24GBX11(화이트), 스탠드형... LED 스탠바이미 TV, 스탠드형, 27ART10CKPL, 68cm(27인치) 800,000원 18 엘지전자 <b>스탠바이미 고</b>(GO)... ","이동식 TV 거치대, 스탠드형, 24인치, 27인치, 엘지전자, 스탠바이미 고","이동식 TV 거치대, 스탠드형, 24인치, 27인치, 엘지전자, 스탠바이미 고","이동식 TV 거치대: 중립, 스탠드형: 중립, 24인치: 중립, 27인치: 중립, 엘지전자: 중립, 스탠바이미 고: 중립",중립
보니까 어디서 낯이 익은...LG <b>스탠바이미</b> GO..? 드디어 <b>스탠바이미</b> 2탄이 출시되더라구요! 캠퍼들을 타겟하여 만든 제품이라 기대가 많이 되었어요! 팝업 오픈하는 날 바로 방문해봤어요! 이것 저것 이벤트를... ,"스탠바이미 GO 출시, 캠퍼 타겟, 팝업 방문","출시, 타겟, 방문, 이벤트","출시: 긍정, 타겟: 긍정, 방문: 긍정, 이벤트: 긍정",긍정
"‘<b>스탠바이미 고</b>를 준다고...? ’ 물론 세상에 공짜는 없으니 다 포함된 가격이겠지만. 원래 사려고 했던... 해지시 <b>스탠바이미 고</b> 가격 반납, 위약금을 내야하더라고요. 할부는 힘들고 결제는 계좌 이체 카드 모두... ","스탠바이미 고, 가격 반납, 위약금, 결제 방법","스탠바이미 고, 가격 반납, 위약금, 결제 방법","스탠바이미 고: 중립, 가격 반납: 부정, 위약금: 부정, 결제 방법: 중립",부정
"1개, <b>스탠바이미고</b> 가방 케이스 커버 고급형 스탠미백 고급형 탄 1개, 삼탠바이미 스탠바이미 27인치 스마트모니터 화이트 TV 스마트모니터 이동식 스탠드 거치대 화이트 , 원더스탠드... ","고급형 가방, 스마트모니터, 이동식 스탠드","가방, 스마트모니터, 스탠드","가방: 긍정, 스마트모니터: 긍정, 스탠드: 긍정",긍정
캠핑 시즌을 맞아 서울실내데이트 하기에도 좋은 LG <b>스탠바이미고</b> 체험 팝업스토어가 스노우피크 브랜드와 콜라보레이션으로 열리고 있어 다녀왔어요. LG스탠바이미GO 클럽 &amp; 스노우피크 팝업스토어 장소... ,"LG 스탠바이미고 체험, 스노우피크 콜라보, 팝업스토어","체험, 콜라보, 팝업스토어","체험: 긍정, 콜라보: 긍정, 팝업스토어: 긍정",긍정
보인다는 <b>고</b>.사.리 마구 뿌려버린 고사리 종근 한두개 보이기 시작 잡초 속의 고사리 찾기 여기따~~ 그냥... 에서 안마의자누워 <b>스탠바이미</b> 유툽 시청 바질페스토샐러드스파게티 요거도 겐츠에서 사옴 그런데... ,"고사리, 잡초, 안마의자, 유튜브, 바질페스토샐러드스파게티","고사리, 잡초, 안마의자, 유튜브, 바질페스토샐러드스파게티","고사리: 중립, 잡초: 중립, 안마의자: 긍정, 유튜브: 긍정, 바질페스토샐러드스파게티: 긍정",긍정
배민커넥트 추천인ID : BC35314 쿠팡이츠 : BQHNNUR5 #배민커넥트 #배민 #배민자전거 #이벤트 #<b>스탠바이미고</b> #스탠바이미Go #플레이스테이션5 #에어팟맥스 #배달알바,"배민커넥트, 쿠팡이츠, 이벤트, 스탠바이미고, 플레이스테이션5, 에어팟맥스, 배달알바","배민커넥트, 쿠팡이츠, 이벤트, 스탠바이미고, 플레이스테이션5, 에어팟맥스, 배달알바","배민커넥트: 긍정, 쿠팡이츠: 긍정, 이벤트: 긍정, 스탠바이미고: 긍정, 플레이스테이션5: 긍정, 에어팟맥스: 긍정, 배달알바: 긍정",긍정
다음 글에서 봐요~ #LG전자 #인테리어템 #엘지<b>스탠바이미고</b> #<b>스탠바이미고</b> #LG<b>스탠바이미고</b> #LG스텐바이미고 #StanbymeGO #LG스탠바이미GO #스탠바이미GO #스텐바이미GO #스텐바이미고 #프립 #엘지스텐바이미고... ,"LG 스탠바이미고, 인테리어템",제품,제품: 긍정,긍정
딱히 필요한 제품인지 아닌지 생각도 하지 않고 일단 디자인과 LG 스탠바이미 Go 고&quot;라는 이름만 보고 구입했다. LG <b>스탠바이미 고</b>(GO)는 이미 잘 알려져 있는 것과 같이 이렇게 튼튼한 하드 케이스 겸 캐리어... ,"디자인, LG 스탠바이미 Go, 튼튼한 하드 케이스","디자인, 제품명, 케이스","디자인: 긍정, 제품명: 긍정, 케이스: 긍정",긍정
제품인 'LG <b>스탠바이미 고</b>'에 대해 이야기해보려고 합니다. 최근 중고시장에서 이 제품이 폭발적인 인기를 끌고 있다는 사실을 발견했습니다. 그 이유에 대해 자세히 알아보겠습니다. LG <b>스탠바이미 고</b>는 최근... ,"폭발적 인기, 중고시장","인기, 중고시장","인기: 긍정, 중고시장: 긍정",긍정
체험형 팝업스토어 답게 화롯대와 장작 앞 스노우피크 캠핑체어에 앉아서 스탠바이미go를 경험해 볼수 있습니다.  스노우피크XLG전자<b>스탠바이미고</b> 팝업스토어 혜택 현장 구매 시 1. 웨이브 스탠다드 3개월... ,"체험형 팝업스토어, 스노우피크 캠핑체어, 스탠바이미go, 현장 구매 혜택","체험형 팝업스토어, 스노우피크 캠핑체어, 스탠바이미go, 현장 구매 혜택","체험형 팝업스토어: 긍정, 스노우피크 캠핑체어: 긍정, 스탠바이미go: 긍정, 현장 구매 혜택: 긍정",긍정
언제 어디서나 내가 원하는 영상을 자유롭게 시청가능  인테리어 소품으로도 손색없는 디자인  가방 모양으로 불편함없는 휴대성  1인 1스크린 시대 집에서도 자유롭게 활용가능 #<b>스탠바이미고</b> #lg스탠바이미,"자유로운 시청, 인테리어 소품, 휴대성, 1인 1스크린","시청, 디자인, 휴대성, 활용성","시청: 긍정, 디자인: 긍정, 휴대성: 긍정, 활용성: 긍정",긍정
남편이 작년 회사 송년회 경품추첨에서 받은 <b>스탠바이미 고</b>Go 언박싱을 해봤다. 후면 전면 상단 오픈1 오픈2 본품 본품 오픈 <b>스탠바이미 고</b>Go 생각보다 크고 무겁다. 집에선 쓸 수 없을 것 같고 캠핑 다니는... ,"스탠바이미 고, 크고 무거움, 캠핑용","제품 크기, 제품 무게, 사용 용도","제품 크기: 부정, 제품 무게: 부정, 사용 용도: 긍정",중립
"삼성 세로를 보고 그럴 듯해보였고, <b>스탠바이미 고</b>가 나왔을때도 열광(?)... https://www.edaily.co.kr/news/read?newsId=02089366635639752&amp;mediaCodeNo=257 LG 스탠바이미... ","삼성 세로, 스탠바이미 고, 열광",제품,제품: 긍정,긍정
역시 스탠바이미 1이 엄청 인기가 있던 덕분에 이번 스탠바이미 2 인 <b>스탠바이미 고</b> 역시 관심이 장난 아니네요. 추가 2차 라이브도 진행한다고 합니다. 정확한 일자가 나온다면 바로 공유하겠습니다. 아래... ,"높은 관심, 추가 라이브","관심, 라이브","관심: 긍정, 라이브: 긍정",긍정
"모두가 기다려온 엘지 <b>스탠바이미</b> 2세대 안녕하세요, 여러분! 오늘은 LG전자의 새로운 라이프스타일 스크린인 'LG <b>스탠바이미</b> Go'에 대해 소개해드릴게요. 이 제품은 실내와 실외에서 어디서나 편하게 사용할... ","LG 스탠바이미 Go, 실내외 사용 가능","제품, 사용","제품: 긍정, 사용: 긍정",긍정
"이용하거든요  스탠바이미 1세대와 다르게 <b>스탠바이미고</b>는 부루마블, 두뇌게임, 포트리스 등등 다양한 게임이 있어서 애들방에 두기도 좋을 것 같아요 두가지 모두 리모컨은 동일해요 왼쪽이... ","다양한 게임, 애들방 적합, 동일 리모컨","게임, 방, 리모컨","게임: 긍정, 방: 긍정, 리모컨: 중립",긍정
"다만 iOS의 에어플레이 같은 경우 TV와 모바일 기기가 같은 와이파이에 연결되어야만 사용이 가능하다고 하며, 화면 공유만 가능하지 터치는 지원되지 않으니 참조하시길 바라겠습니다. 엘지 <b>스탠바이미 고</b>의... ","와이파이 연결, 화면 공유, 터치 미지원","와이파이 연결, 화면 공유, 터치","와이파이 연결: 중립, 화면 공유: 중립, 터치: 부정",중립
▣ LG 스탠바이미 &amp; <b>스탠바이미 고</b> 2021년에 LG전자에서 출시한 무선 이동식 스마트TV로 스탠드 형태라서 지면부에 바퀴가 달려 있다. 실내에서 간편하게 끌고 다니며 볼 수 있다는 점이 차별화된 컨셉이다.... ,"무선 이동식 스마트TV, 바퀴, 실내 이동","무선 이동식 스마트TV, 바퀴, 실내 이동","무선 이동식 스마트TV: 긍정, 바퀴: 긍정, 실내 이동: 긍정",긍정
밀개 <b>스탠바이미고</b>액정보호필름 스탠바이미GO보호필름 붙일 때 필요한 구성품이 다 들어 있어서 이대로 사용하면 될 것 같아요. 제가 은근 막손이라 이런 건 잘 못하거든요. 혼자 붙이기 어려울 것 같아... ,"구성품 완비, 사용 편리","구성품, 사용 편리","구성품: 긍정, 사용 편리: 긍정",긍정
심지어 스마트폰 화면 그대로 모바일 기기를 연결해 미러링을 할 수 있어요. 화면 미러링 * 모바일... [출처] LG | [작성자] 하루미 #LG전자 #LG스탠바이미Go #스탠바이미Go #<b>스탠바이미고</b> #캠핑템 #캠핑용품... ,"화면 미러링, 모바일 연결, 캠핑용품","화면 미러링, 모바일 연결, 캠핑용품","화면 미러링: 긍정, 모바일 연결: 긍정, 캠핑용품: 긍정",긍정
"ㅎㅎ 스탠바이미랑 <b>스탠바이미고</b>는 전혀 다른 제품이고, 스탠바이미(27ART10AKPL)는 이동성을 강조하여, 바퀴가 달려 있어 어디든지 끌고다니면서 사용할 수 있는 것이 장점입니다! 또한 전현무씨가... ","이동성, 바퀴, 장점","이동성, 바퀴, 제품","이동성: 긍정, 바퀴: 긍정, 제품: 긍정",긍정
"삼탠바이미 SET 이동식 tv 거치대 스탠바이미, 32인치, GTNB321HD11(화이트), 스탠드형, 고객직접설치... 인생필수스탠바이미2세대 인기 후기 Top5 위 ■ 엘지전자 <b>스탠바이미 고</b>(GO) 휴대용 소형 포터블... ","이동식 TV 거치대, 스탠드형, 고객 직접 설치, 인기 후기, 휴대용 소형 포터블","이동식 TV 거치대, 스탠드형, 고객 직접 설치, 인기 후기, 휴대용 소형 포터블","이동식 TV 거치대: 긍정, 스탠드형: 긍정, 고객 직접 설치: 중립, 인기 후기: 긍정, 휴대용 소형 포터블: 긍정",긍정
LG 스탠바이미 Go 딸아이와 체험해 보다 먼저 LG <b>스탠바이미고</b>를 차에 실고 야외 카페에 갔습니다. 카페 노커 입구에서 딸아이가 LG <b>스탠바이미 고</b>를 들고 갔습니다. 딸아이도 들어보려고 했는데 무리... ,"야외 사용, 무거움","야외 사용, 무게","야외 사용: 긍정, 무게: 부정",중립
